date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:41:36	78196/78196	---M--	200	added ('OK')	application/font-woff2	etag:%2262ee0ada-13174%22	http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:41:37	3045/3045	---MCZ	200	added ('OK')	text/css	etag:W/%2262f09df3-be5%22	http://blackzmartx.local/wp-content/uploads/elementor/css/post-14.css?ver=1659936243	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/uploads/elementor/css/post-142af9.css	(from http://blackzmartx.local/rps-game/)
13:41:40	13458/13458	---MCZ	200	added ('OK')	application/json	date:Mon,%2008%20Aug%202022%2008:11:39%20GMT	http://blackzmartx.local/wp-json/wp/v2/pages/14	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-json/wp/v2/pages/14.json	(from http://blackzmartx.local/rps-game/)
13:41:40	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2262ee0ada-18d14%22	http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:41:41	2393/2393	---MCZ	200	added ('OK')	application/json	date:Mon,%2008%20Aug%202022%2008:11:40%20GMT	http://blackzmartx.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackzmartx.local%2Frps-game%2F	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-json/oembed/1.0/embedf554.json	(from http://blackzmartx.local/rps-game/)
13:41:41	2466/2466	---MCZ	200	added ('OK')	text/xml	date:Mon,%2008%20Aug%202022%2008:11:41%20GMT	http://blackzmartx.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackzmartx.local%2Frps-game%2F&format=xml	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-json/oembed/1.0/embedb8fc	(from http://blackzmartx.local/rps-game/)
13:41:50	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262ee0ada-31916%22	http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:41:53	51198/51198	---M--	200	added ('OK')	image/png	etag:%22v203%22	https://1.bp.blogspot.com/-6WvKOyCb1cI/YMNFKab2kzI/AAAAAAAAAgI/aRkXqHfX24knW8q3t7iupuz7JaBOsxRpgCLcBGAsYHQ/s320/rock.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-6WvKOyCb1cI/YMNFKab2kzI/AAAAAAAAAgI/aRkXqHfX24knW8q3t7iupuz7JaBOsxRpgCLcBGAsYHQ/s320/rock.png	(from http://blackzmartx.local/rps-game/)
13:41:56	60115/60115	---M--	200	added ('OK')	image/png	etag:%22v204%22	https://1.bp.blogspot.com/-qxCUpCW9rw8/YMNFJ_3DnzI/AAAAAAAAAgA/2Z5jSkhzJlU-btBdHP_0FztIQ5Th3wuHACLcBGAsYHQ/s320/paper.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-qxCUpCW9rw8/YMNFJ_3DnzI/AAAAAAAAAgA/2Z5jSkhzJlU-btBdHP_0FztIQ5Th3wuHACLcBGAsYHQ/s320/paper.png	(from http://blackzmartx.local/rps-game/)
13:41:58	52245/52245	---M--	200	added ('OK')	image/png	etag:%22v206%22	https://1.bp.blogspot.com/-Bq_VVDGREoo/YMNF_XMo5SI/AAAAAAAAAgU/dsJ5VtkAIvo6V9YRRNDMhvBOgYhQXDWdQCLcBGAsYHQ/s320/scissors.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-Bq_VVDGREoo/YMNF_XMo5SI/AAAAAAAAAgU/dsJ5VtkAIvo6V9YRRNDMhvBOgYhQXDWdQCLcBGAsYHQ/s320/scissors.png	(from http://blackzmartx.local/rps-game/)
13:42:03	2847/2847	---MCZ	200	added ('OK')	text/css	etag:W/%2262f099a2-b1f%22	http://blackzmartx.local/wp-content/uploads/elementor/css/post-16.css?ver=1659935138	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/uploads/elementor/css/post-16b560.css	(from http://blackzmartx.local/blackjack-game/)
13:42:03	9264/9264	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202019%2009:22:17%20GMT	https://icon-library.com/images/refresh-icon-png-transparent/refresh-icon-png-transparent-21.jpg	C:/My%20Web%20Sites/BLACKZMART/icon-library.com/images/refresh-icon-png-transparent/refresh-icon-png-transparent-21.jpg	(from http://blackzmartx.local/rps-game/)
13:42:04	19287/19287	---MCZ	200	added ('OK')	application/json	date:Mon,%2008%20Aug%202022%2008:12:04%20GMT	http://blackzmartx.local/wp-json/wp/v2/pages/16	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-json/wp/v2/pages/16.json	(from http://blackzmartx.local/blackjack-game/)
13:42:05	2369/2369	---MCZ	200	added ('OK')	application/json	date:Mon,%2008%20Aug%202022%2008:12:04%20GMT	http://blackzmartx.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackzmartx.local%2Fblackjack-game%2F	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-json/oembed/1.0/embed66de.json	(from http://blackzmartx.local/blackjack-game/)
13:42:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Aug%202022%2008:12:04%20GMT	http://blackzmartx.local/?p=16	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/index0e62.html	(from http://blackzmartx.local/blackjack-game/)
13:42:05	2442/2442	---MCZ	200	added ('OK')	text/xml	date:Mon,%2008%20Aug%202022%2008:12:05%20GMT	http://blackzmartx.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackzmartx.local%2Fblackjack-game%2F&format=xml	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-json/oembed/1.0/embed151a	(from http://blackzmartx.local/blackjack-game/)
13:42:10	9518/9518	---M--	200	added ('OK')	image/png	etag:%22v257%22	https://1.bp.blogspot.com/-ErutN3J71zE/YMzT5Kj1S8I/AAAAAAAAAlY/f0pykHcucE4NiQ7te7oDo1PpPW5MO5b7wCLcBGAsYHQ/s320/2.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-ErutN3J71zE/YMzT5Kj1S8I/AAAAAAAAAlY/f0pykHcucE4NiQ7te7oDo1PpPW5MO5b7wCLcBGAsYHQ/s320/2.png	(from http://blackzmartx.local/blackjack-game/)
13:42:12	12347/12347	---M--	200	added ('OK')	image/png	etag:%22v24f%22	https://1.bp.blogspot.com/-fiIno9e6TNk/YMzRU7WL2WI/AAAAAAAAAkI/7rgnEjb3wAk-YL4PYzXnWK1ledyrNMKcQCLcBGAsYHQ/s0/3.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-fiIno9e6TNk/YMzRU7WL2WI/AAAAAAAAAkI/7rgnEjb3wAk-YL4PYzXnWK1ledyrNMKcQCLcBGAsYHQ/s0/3.png	(from http://blackzmartx.local/blackjack-game/)
13:42:14	18069/18069	---M--	200	added ('OK')	image/png	etag:%22v252%22	https://1.bp.blogspot.com/-3si4QsL_iVM/YMzRVkMiOhI/AAAAAAAAAkU/FWqhOnxNsHQk5jNFjRY9HN47LQ4XEpnaACLcBGAsYHQ/s0/4.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-3si4QsL_iVM/YMzRVkMiOhI/AAAAAAAAAkU/FWqhOnxNsHQk5jNFjRY9HN47LQ4XEpnaACLcBGAsYHQ/s0/4.png	(from http://blackzmartx.local/blackjack-game/)
13:42:16	20182/20182	---M--	200	added ('OK')	image/png	etag:%22v255%22	https://1.bp.blogspot.com/-w8ckzSm-ors/YMzRVpNVrwI/AAAAAAAAAkY/XawnEhCLCak5ikfFXFufblOhG-shg8f-gCLcBGAsYHQ/s0/5.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-w8ckzSm-ors/YMzRVpNVrwI/AAAAAAAAAkY/XawnEhCLCak5ikfFXFufblOhG-shg8f-gCLcBGAsYHQ/s0/5.png	(from http://blackzmartx.local/blackjack-game/)
13:42:16	513508/513508	---M--	200	added ('OK')	image/png	etag:%2262ef99c1-7d5e4%22	http://blackzmartx.local/wp-content/uploads/2022/08/rps-768x503.png	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/uploads/2022/08/rps-768x503.png	(from http://blackzmartx.local/games/)
13:42:16	170058/170058	---M--	200	added ('OK')	image/jpeg	etag:%22v274%22	https://1.bp.blogspot.com/-3ljEbZjLQUk/YRt-cE10MtI/AAAAAAAAAnM/JpDO2NKN0OMH_g-qCLtArwVz8q0AmcEugCLcBGAsYHQ/s0/%255BDownloader.la%255D-611b7dd91ac17.jpg	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-3ljEbZjLQUk/YRt-cE10MtI/AAAAAAAAAnM/JpDO2NKN0OMH_g-qCLtArwVz8q0AmcEugCLcBGAsYHQ/s0/[Downloader.la]-611b7dd91ac17.jpg	(from http://blackzmartx.local/blackjack-game/)
13:42:20	17777/17777	---M--	200	added ('OK')	image/png	etag:%22v253%22	https://1.bp.blogspot.com/-7MZUYuWRndY/YMzRVuxZ1YI/AAAAAAAAAkc/f8BO82bmE5I1AYVKLORdPcvvkm8vEl3wwCLcBGAsYHQ/s0/6.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-7MZUYuWRndY/YMzRVuxZ1YI/AAAAAAAAAkc/f8BO82bmE5I1AYVKLORdPcvvkm8vEl3wwCLcBGAsYHQ/s0/6.png	(from http://blackzmartx.local/blackjack-game/)
13:42:21	17486/17486	---M--	200	added ('OK')	image/png	etag:%22v253%22	https://1.bp.blogspot.com/-aKG9ZFUzkAU/YMzRWvxcE1I/AAAAAAAAAkg/uuze2qo575sEs4jHYs_h4cnzWIGZteugQCLcBGAsYHQ/s0/7.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-aKG9ZFUzkAU/YMzRWvxcE1I/AAAAAAAAAkg/uuze2qo575sEs4jHYs_h4cnzWIGZteugQCLcBGAsYHQ/s0/7.png	(from http://blackzmartx.local/blackjack-game/)
13:42:25	99998/99998	---M--	200	added ('OK')	image/png	etag:%22v250%22	https://1.bp.blogspot.com/-NtW4qqVyC9Y/YMzRW9XiIjI/AAAAAAAAAkk/uxudeFAJaMU9COUtdJT78KOYVWuvodhHQCLcBGAsYHQ/s0/8.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-NtW4qqVyC9Y/YMzRW9XiIjI/AAAAAAAAAkk/uxudeFAJaMU9COUtdJT78KOYVWuvodhHQCLcBGAsYHQ/s0/8.png	(from http://blackzmartx.local/blackjack-game/)
13:42:25	22080/22080	---M--	200	added ('OK')	image/png	etag:%22v251%22	https://1.bp.blogspot.com/-zwXutr9bj8A/YMzRXG_1ziI/AAAAAAAAAko/9OT822vPMToELg2dGlZ5XZCyX_UOcwVkACLcBGAsYHQ/s0/9.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-zwXutr9bj8A/YMzRXG_1ziI/AAAAAAAAAko/9OT822vPMToELg2dGlZ5XZCyX_UOcwVkACLcBGAsYHQ/s0/9.png	(from http://blackzmartx.local/blackjack-game/)
13:42:28	97404/97404	---M--	200	added ('OK')	image/png	etag:%22v24f%22	https://1.bp.blogspot.com/-HhCFtAxIk7g/YMzRVKzwNcI/AAAAAAAAAkQ/sA51sNI8YMYUqV2M7GvPs6jINSmY8SUoACLcBGAsYHQ/s0/10.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-HhCFtAxIk7g/YMzRVKzwNcI/AAAAAAAAAkQ/sA51sNI8YMYUqV2M7GvPs6jINSmY8SUoACLcBGAsYHQ/s0/10.png	(from http://blackzmartx.local/blackjack-game/)
13:42:31	146851/146851	---M--	200	added ('OK')	image/png	etag:%22v252%22	https://1.bp.blogspot.com/-HwTdLEzwMXU/YMzRXkrrQwI/AAAAAAAAAkw/wVxvkGIrcqIoC-NeO38eB-DJ0sYM4bqDwCLcBGAsYHQ/s0/J.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-HwTdLEzwMXU/YMzRXkrrQwI/AAAAAAAAAkw/wVxvkGIrcqIoC-NeO38eB-DJ0sYM4bqDwCLcBGAsYHQ/s0/J.png	(from http://blackzmartx.local/blackjack-game/)
13:42:31	272887/272887	---M--	200	added ('OK')	image/png	etag:%22v254%22	https://1.bp.blogspot.com/-qWPyWQm6nFw/YMzRYbh3KeI/AAAAAAAAAk4/fbhyJQezWK4K-XaQaGW7iI2FthGbSm5egCLcBGAsYHQ/s0/K.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-qWPyWQm6nFw/YMzRYbh3KeI/AAAAAAAAAk4/fbhyJQezWK4K-XaQaGW7iI2FthGbSm5egCLcBGAsYHQ/s0/K.png	(from http://blackzmartx.local/blackjack-game/)
13:42:33	10882/10882	---MCZ	200	added ('OK')	text/css	etag:W/%2262f0be14-2a82%22	http://blackzmartx.local/wp-content/uploads/elementor/css/post-685.css?ver=1659944468	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/uploads/elementor/css/post-685c364.css	(from http://blackzmartx.local/projects/)
13:42:35	12700/12700	---MCZ	200	added ('OK')	application/json	date:Mon,%2008%20Aug%202022%2008:12:35%20GMT	http://blackzmartx.local/wp-json/wp/v2/pages/685	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-json/wp/v2/pages/685.json	(from http://blackzmartx.local/projects/)
13:42:35	2339/2339	---MCZ	200	added ('OK')	application/json	date:Mon,%2008%20Aug%202022%2008:12:35%20GMT	http://blackzmartx.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackzmartx.local%2Fprojects%2F	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-json/oembed/1.0/embed1a53.json	(from http://blackzmartx.local/projects/)
13:42:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Aug%202022%2008:12:35%20GMT	http://blackzmartx.local/?p=685	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/index0111.html	(from http://blackzmartx.local/projects/)
13:42:37	40459/40459	---M--	200	added ('OK')	image/png	etag:%22v253%22	https://1.bp.blogspot.com/-JCahXl0IbMc/YMzRXFfTYII/AAAAAAAAAks/Devn99CxI4gWm_9kAqc__cs5ygFCvmRhQCLcBGAsYHQ/s0/A.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-JCahXl0IbMc/YMzRXFfTYII/AAAAAAAAAks/Devn99CxI4gWm_9kAqc__cs5ygFCvmRhQCLcBGAsYHQ/s0/A.png	(from http://blackzmartx.local/blackjack-game/)
13:42:37	2412/2412	---MCZ	200	added ('OK')	text/xml	date:Mon,%2008%20Aug%202022%2008:12:36%20GMT	http://blackzmartx.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackzmartx.local%2Fprojects%2F&format=xml	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-json/oembed/1.0/embed23f2	(from http://blackzmartx.local/projects/)
13:42:39	101030/101030	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Aug%202022%2008:12:39%20GMT	http://blackzmartx.local/-negative.svg	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/-negative.svg	(from http://blackzmartx.local/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.8)
13:42:42	101030/101030	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Aug%202022%2008:12:41%20GMT	http://blackzmartx.local/OPR/	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/OPR/index.html	(from http://blackzmartx.local/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.8)
13:42:49	33736/33736	---M--	200	added ('OK')	application/font-sfnt	etag:%2262ee0ada-83c8%22	http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
13:42:58	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262ee0ada-20cca%22	http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:43:02	134040/134040	---M--	200	added ('OK')	application/font-sfnt	etag:%2262ee0ada-20b98%22	http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:43:17	401985/401985	---M--	200	added ('OK')	image/png	etag:%22v255%22	https://1.bp.blogspot.com/-u1jECSBazAU/YMzRYYDEnnI/AAAAAAAAAk0/JCoTiqFWAKw5eYb4vOIJi0F17mqxn672gCLcBGAsYHQ/s0/Q.png	C:/My%20Web%20Sites/BLACKZMART/1.bp.blogspot.com/-u1jECSBazAU/YMzRYYDEnnI/AAAAAAAAAk0/JCoTiqFWAKw5eYb4vOIJi0F17mqxn672gCLcBGAsYHQ/s0/Q.png	(from http://blackzmartx.local/blackjack-game/)
13:43:18	126483/126483	---M--	200	added ('OK')	image/png	etag:%2262ee32f9-1ee13%22	http://blackzmartx.local/wp-content/uploads/2022/08/bg-02-free-img.png	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/uploads/2022/08/bg-02-free-img.png	(from http://blackzmartx.local/wp-content/uploads/elementor/css/post-12.css?ver=1659941890)
13:43:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Aug%202022%2008:13:18%20GMT	http://blackzmartx.local/?p=14	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/index0b69.html	(from http://blackzmartx.local/rps-game/)
13:43:19	202744/202744	---M--	200	added ('OK')	application/font-sfnt	etag:%2262ee0ada-317f8%22	http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:43:35	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262ee0ada-31916%22	http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://blackzmartx.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:43:48	628106/628106	---M--	200	added ('OK')	image/png	etag:%2262ef9a93-9958a%22	http://blackzmartx.local/wp-content/uploads/2022/08/bj-768x503.png	C:/My%20Web%20Sites/BLACKZMART/blackzmartx.local/wp-content/uploads/2022/08/bj-768x503.png	(from http://blackzmartx.local/games/)
